,userId,movieId,rating,timestamp,score
181628,103,83,3.0,1044578188,1
181629,103,85,3.5,1058173857,1
181637,103,89,3.0,1044580762,1
181638,103,92,3.0,1055312572,1
181645,103,95,4.0,1055312015,1
181651,103,97,3.0,1055312471,1
181663,103,98,3.5,1160714390,1
181669,103,100,4.5,1058172721,1
181672,103,103,4.0,1049860584,1
181673,103,104,4.0,1111026286,1
181678,103,107,2.5,1055313693,1
181690,103,110,3.5,1055312748,1
181695,103,116,2.5,1055313438,1
181701,103,117,3.5,1055313423,1
181702,103,118,2.0,1140069575,1
181704,103,120,3.5,1055313681,1
181712,103,124,4.0,1058173082,1
181713,103,125,3.5,1058173256,1
181718,103,127,3.5,1055312401,1
181719,103,129,3.5,1055313410,1
181721,103,130,3.0,1094279063,1
181722,103,131,3.5,1055310902,1
181729,103,132,2.5,1151576261,1
181737,103,135,3.5,1058173629,1
181739,103,137,2.0,1044582069,1
181760,103,139,3.5,1055312722,1
181761,103,140,3.5,1055312580,1
181771,103,144,3.5,1058173693,1
181782,103,146,3.5,1120057905,1
181787,103,149,3.5,1058173830,1
181796,103,152,3.5,1055312903,1
181806,103,153,3.5,1055312597,1
181812,103,156,3.5,1080796880,1
181824,103,158,2.0,1044578309,1
181847,103,160,4.5,1058172595,1
181859,103,161,3.5,1058173246,1
181882,103,164,3.5,1055312742,1
181886,103,165,3.5,1055312503,1
181939,103,168,4.0,1058173090,1
181981,103,169,3.5,1073583881,1
181983,103,170,3.5,1055313017,1
181985,103,171,4.0,1079313271,1
181987,103,173,4.0,1044588453,1
182018,103,176,3.5,1058173208,1
182025,103,177,3.5,1055312890,1
182079,103,181,3.5,1082053786,1
182113,103,182,3.5,1086490155,1
182127,103,184,4.5,1097624475,1
182143,103,187,3.0,1110903958,1
182160,103,190,3.0,1136878431,1
182163,103,193,4.5,1143432779,1
183117,104,4,3.0,1107196134,1
183122,104,7,3.0,1107283014,1
183124,104,9,4.0,1107285799,1
183126,104,10,4.5,1107279750,1
183127,104,14,3.0,1107286215,1
183128,104,15,3.5,1107279969,1
183129,104,16,2.5,1107196719,1
183130,104,21,2.5,1107290799,1
183132,104,22,0.5,1107292312,1
183134,104,24,3.0,1107289814,1
183138,104,26,4.0,1107282998,1
183139,104,29,2.0,1107291360,1
183141,104,31,2.0,1107289681,1
183142,104,33,4.5,1107280624,1
183143,104,37,4.5,1107196496,1
183145,104,40,2.5,1107289672,1
183146,104,42,2.5,1107290774,1
183147,104,44,3.0,1107289677,1
183148,104,45,2.5,1107291356,1
183150,104,46,2.5,1107196690,1
183152,104,52,2.5,1107286071,1
183153,104,53,2.5,1107289822,1
183154,104,55,3.0,1107286035,1
183158,104,56,2.0,1107196715,1
183162,104,59,4.0,1107279990,1
183164,104,60,2.5,1107283335,1
183165,104,61,3.0,1107282963,1
183169,104,66,1.0,1107290095,1
183170,104,67,3.0,1120336374,1
183171,104,68,3.5,1107282939,1
183172,104,70,3.5,1107196503,1
183173,104,71,3.0,1107196164,1
183174,104,72,3.0,1107290752,1
183175,104,74,3.5,1107290085,1
183177,104,76,2.0,1107290755,1
183179,104,77,3.5,1107196678,1
183182,104,78,3.0,1107196171,1
183189,104,84,2.0,1107291157,1
183191,104,86,3.0,1107282969,1
183195,104,87,4.5,1107285761,1
183203,104,89,3.0,1107280408,1
183204,104,90,3.0,1107282977,1
183205,104,92,3.5,1107196683,1
183208,104,93,3.5,1125024714,1
183222,104,94,3.5,1107282731,1
183225,104,96,4.0,1107280332,1
183239,104,99,4.5,1107279872,1
183240,104,102,3.5,1107280063,1
183242,104,103,3.0,1107282712,1
183246,104,106,4.5,1107282676,1
183247,104,107,3.5,1125024704,1
183258,104,115,1.0,1107289825,1
183261,104,116,1.5,1107290296,1
183266,104,117,1.5,1107196571,1
183267,104,118,1.5,1120336393,1
183270,104,120,2.0,1107289566,1
183271,104,121,3.5,1107282824,1
183272,104,122,3.0,1107196145,1
183276,104,123,4.5,1107196154,1
183280,104,125,3.5,1107291106,1
183282,104,126,4.0,1107196547,1
183285,104,128,3.0,1107280045,1
183288,104,130,0.5,1107292300,1
183304,104,134,1.0,1107196266,1
183305,104,135,3.5,1107196169,1
183307,104,138,2.5,1107281544,1
183311,104,139,2.0,1121664353,1
183312,104,140,2.5,1107282926,1
183314,104,141,2.5,1107290283,1
183315,104,142,4.0,1107279958,1
183318,104,143,1.0,1107289548,1
183323,104,144,4.0,1107196562,1
183335,104,146,3.5,1107280601,1
183339,104,147,3.5,1107285998,1
183340,104,148,4.5,1107196514,1
183347,104,149,3.5,1107286025,1
183360,104,152,4.0,1107282672,1
183381,104,157,3.5,1120336401,1
183383,104,158,3.0,1125024778,1
183394,104,159,3.0,1107280525,1
183399,104,160,3.5,1107280140,1
183407,104,161,4.0,1107290215,1
183411,104,162,3.0,1107281494,1
183430,104,165,4.0,1107279892,1
183462,104,167,3.5,1107196487,1
183470,104,168,5.0,1107196525,1
183507,104,169,4.0,1107196752,1
183510,104,170,3.5,1107286319,1
183514,104,173,3.5,1107290157,1
183516,104,174,4.0,1107279831,1
183536,104,176,4.0,1107283010,1
183540,104,177,3.0,1121664683,1
183557,104,179,3.5,1107196725,1
183574,104,181,1.5,1121664371,1
183603,104,182,4.0,1107198122,1
183613,104,183,3.5,1125025260,1
183618,104,185,5.0,1107198000,1
187888,105,0,1.0,1133106393,1
187897,105,8,3.0,1133106322,1
187898,105,9,3.5,1113581668,1
187899,105,10,4.5,1112219655,1
187900,105,15,4.0,1113581423,1
187901,105,16,2.0,1114134959,1
187902,105,19,4.0,1143216704,1
187903,105,21,2.5,1114134963,1
187908,105,22,2.5,1114135039,1
187911,105,23,3.0,1127850383,1
187913,105,24,3.5,1114135009,1
187914,105,26,4.0,1135742484,1
187915,105,27,1.0,1112220534,1
187916,105,28,2.5,1138635028,1
187917,105,29,3.5,1114135282,1
187919,105,30,4.5,1112300983,1
187920,105,32,4.0,1112219572,1
187921,105,33,4.5,1112219882,1
187925,105,35,3.5,1127578198,1
187926,105,37,3.5,1112219622,1
187927,105,38,1.5,1143216440,1
187930,105,40,3.5,1133106314,1
187931,105,42,2.0,1135311884,1
187936,105,46,1.5,1143216418,1
187939,105,47,3.0,1114134929,1
187940,105,48,2.5,1114134876,1
187945,105,51,2.0,1133106667,1
187946,105,52,3.0,1114135034,1
187947,105,53,4.0,1112221787,1
187948,105,54,0.5,1114135492,1
187950,105,55,3.0,1113581406,1
187951,105,56,2.0,1143216428,1
187952,105,57,2.0,1143216834,1
187953,105,58,3.5,1142881351,1
187955,105,59,3.5,1114134917,1
187957,105,61,3.5,1114135020,1
187958,105,62,4.0,1135742476,1
187961,105,63,4.0,1112501535,1
187965,105,65,0.5,1113581563,1
187966,105,66,3.0,1114135025,1
187967,105,67,3.0,1127578171,1
187969,105,68,4.0,1112221856,1
187970,105,69,2.0,1114134881,1
187971,105,70,4.0,1112301999,1
187972,105,72,3.0,1114134981,1
187973,105,73,3.0,1114135004,1
187974,105,74,1.0,1133550186,1
187976,105,76,3.0,1114134938,1
187978,105,78,3.5,1133106432,1
187981,105,81,2.0,1131461316,1
187982,105,82,2.5,1114134899,1
187983,105,84,0.5,1143606212,1
187988,105,92,3.5,1114134144,1
187996,105,94,3.0,1134396444,1
187998,105,95,4.5,1112220417,1
187999,105,96,3.5,1114135548,1
188021,105,99,3.0,1114133099,1
188024,105,102,3.5,1112219903,1
188028,105,107,4.0,1133108080,1
188039,105,110,3.5,1135697985,1
188040,105,111,2.0,1114135803,1
188042,105,112,3.0,1114135551,1
188043,105,113,2.5,1143607304,1
188044,105,114,4.0,1114135396,1
188045,105,115,3.0,1114135237,1
188047,105,116,2.0,1143072000,1
188056,105,117,1.0,1133107758,1
188057,105,118,3.5,1142967092,1
188059,105,121,3.0,1114135092,1
188065,105,123,3.5,1114135296,1
188067,105,125,3.5,1142881289,1
188068,105,126,3.0,1112501556,1
188070,105,127,3.5,1113581907,1
188071,105,128,3.0,1114135431,1
188073,105,130,3.5,1114135088,1
188085,105,134,1.0,1133106982,1
188086,105,135,2.5,1135697976,1
188088,105,137,2.5,1162168959,1
188090,105,138,4.0,1113581621,1
188091,105,139,1.0,1133107289,1
188094,105,142,4.0,1112219910,1
188095,105,143,0.5,1114135557,1
188107,105,144,4.0,1114133850,1
188127,105,146,3.5,1114135421,1
188143,105,151,3.0,1135644082,1
188146,105,152,3.0,1112220471,1
188157,105,153,2.5,1142881255,1
188159,105,154,3.5,1133107680,1
188163,105,156,3.5,1162167176,1
188173,105,157,3.5,1112219722,1
188187,105,160,5.0,1112219413,1
188194,105,161,3.5,1114135766,1
188222,105,164,3.5,1114135816,1
188226,105,165,4.5,1112219700,1
188266,105,167,3.5,1114136715,1
188277,105,168,5.0,1112219671,1
188317,105,169,3.0,1112220140,1
188319,105,170,4.0,1114136007,1
188329,105,171,4.5,1140832446,1
188330,105,172,3.5,1143072368,1
188331,105,173,5.0,1112366092,1
188332,105,174,4.0,1112219955,1
188390,105,178,3.0,1114136325,1
188418,105,181,0.5,1143072034,1
188450,105,182,3.0,1112220560,1
188457,105,183,2.5,1112219797,1
188487,105,186,3.5,1134396449,1
188530,105,190,3.5,1145931756,1
188532,105,191,3.5,1135740006,1
188536,105,193,4.5,1162167055,1
188699,106,14,4.0,1015955712,1
188700,106,16,2.0,1015956126,1
188701,106,17,4.0,1021042286,1
188708,106,23,5.0,1015879578,1
188709,106,24,4.0,1015955934,1
188711,106,26,4.0,1020436214,1
188712,106,27,5.0,1015877892,1
188713,106,33,5.0,1022281229,1
188714,106,37,5.0,1039194006,1
188716,106,38,4.0,1015876762,1
188717,106,43,4.0,1015955712,1
188720,106,46,5.0,1015967474,1
188723,106,49,3.5,1098731049,1
188727,106,55,4.0,1015872409,1
188728,106,56,3.0,1015955784,1
188731,106,62,5.0,1015949966,1
188734,106,63,5.0,1015954909,1
188737,106,67,5.0,1015940864,1
188739,106,69,4.0,1015953896,1
188740,106,71,4.0,1020436387,1
188741,106,72,5.0,1015967474,1
188742,106,74,5.0,1015939020,1
188744,106,76,2.0,1025150404,1
188745,106,77,4.0,1015967474,1
188751,106,79,5.0,1015954826,1
188753,106,80,5.0,1036689616,1
188754,106,81,5.0,1021043155,1
188755,106,82,3.0,1015950172,1
188758,106,85,4.0,1020436135,1
188761,106,87,5.0,1015872476,1
188766,106,89,5.0,1015940121,1
188767,106,92,5.0,1015879761,1
188776,106,94,5.0,1015953926,1
188783,106,97,5.0,1015953926,1
188798,106,103,4.0,1015879630,1
188799,106,105,4.0,1015966896,1
188801,106,106,5.0,1015966285,1
188802,106,107,5.0,1020436387,1
188812,106,110,5.0,1015877937,1
188815,106,111,4.0,1015955934,1
188816,106,112,4.0,1015967630,1
188817,106,114,5.0,1015876795,1
188818,106,115,3.0,1022654352,1
188819,106,116,4.0,1020436135,1
188830,106,117,3.0,1023074501,1
188831,106,119,1.0,1024428986,1
188833,106,121,4.0,1015876721,1
188834,106,122,4.0,1039301909,1
188842,106,124,5.0,1015877451,1
188843,106,125,4.0,1015955009,1
188846,106,126,4.0,1015876690,1
188849,106,127,4.0,1015872476,1
188852,106,128,4.5,1091455281,1
188857,106,130,3.0,1016044553,1
188858,106,131,5.0,1015955657,1
188866,106,133,4.0,1024349756,1
188882,106,134,2.0,1015950172,1
188885,106,135,5.0,1015954909,1
188887,106,137,3.0,1015967801,1
188889,106,138,4.0,1015967820,1
188895,106,139,3.0,1015950112,1
188896,106,140,5.0,1015876782,1
188899,106,142,5.0,1015877866,1
188903,106,143,4.0,1015950223,1
188924,106,146,4.0,1016044517,1
188934,106,147,5.0,1015955009,1
188941,106,149,5.0,1015939745,1
188959,106,152,4.0,1015939845,1
188976,106,153,1.0,1015939806,1
188983,106,156,5.0,1015877866,1
189004,106,157,5.0,1022860150,1
189007,106,158,5.0,1088780121,1
189013,106,159,5.0,1022348607,1
189019,106,160,5.0,1038843900,1
189033,106,161,4.0,1015955009,1
189039,106,162,4.0,1015954826,1
189073,106,165,3.0,1015878209,1
189124,106,167,5.0,1018280041,1
189133,106,168,5.0,1015874494,1
189166,106,169,5.0,1024346943,1
189169,106,170,4.0,1022112115,1
189175,106,171,5.0,1031466969,1
189179,106,173,5.0,1015872534,1
189244,106,184,5.0,1112805333,1
189246,106,185,5.0,1101000291,1
191667,107,4,2.5,1116742419,1
191674,107,9,3.0,1118337018,1
191676,107,14,4.5,1116885724,1
191677,107,15,4.0,1117389232,1
191678,107,16,4.0,1116885673,1
191680,107,17,1.5,1116741751,1
191682,107,23,3.0,1116742955,1
191683,107,24,1.5,1117389319,1
191684,107,27,4.0,1124603503,1
191685,107,30,4.5,1116885768,1
191686,107,33,4.5,1116885625,1
191687,107,35,3.0,1139815130,1
191688,107,36,3.0,1139815275,1
191689,107,37,3.5,1117389237,1
191691,107,42,4.0,1139815127,1
191694,107,46,4.0,1139815144,1
191696,107,47,3.0,1139815120,1
191697,107,54,4.5,1124603286,1
191699,107,55,3.0,1116885633,1
191701,107,56,3.5,1139815150,1
191702,107,57,4.0,1127613955,1
191703,107,62,2.0,1116742921,1
191704,107,63,4.5,1116885835,1
191705,107,65,3.5,1139815213,1
191706,107,67,3.5,1127614517,1
191707,107,69,4.0,1139815101,1
191708,107,70,4.5,1116885627,1
191709,107,71,3.5,1139815273,1
191710,107,72,3.5,1124603266,1
191712,107,74,3.5,1116742882,1
191713,107,75,4.5,1124603212,1
191714,107,76,3.5,1139815125,1
191720,107,79,3.5,1116741852,1
191721,107,82,3.0,1124603529,1
191722,107,87,3.5,1126412020,1
191729,107,91,4.0,1116882815,1
191730,107,92,3.0,1117390872,1
191735,107,94,3.5,1121553150,1
191739,107,95,4.0,1116885824,1
191752,107,99,4.5,1126412373,1
191753,107,100,4.5,1117389300,1
191756,107,103,4.0,1116885756,1
191758,107,106,4.5,1117389846,1
191759,107,107,3.5,1127613979,1
191767,107,111,3.0,1116819801,1
191768,107,114,2.0,1118337012,1
191769,107,116,3.0,1127615028,1
191777,107,121,4.5,1116882826,1
191778,107,122,3.5,1127614571,1
191781,107,126,3.0,1116743022,1
191783,107,128,5.0,1116742772,1
191786,107,130,3.0,1116885736,1
191787,107,131,4.5,1117389257,1
191805,107,143,3.0,1116819790,1
191810,107,144,3.0,1124603274,1
191815,107,146,4.0,1124603452,1
191818,107,147,3.5,1116741802,1
191819,107,149,2.5,1117389263,1
191820,107,150,3.5,1127613834,1
191826,107,152,4.0,1116742984,1
191829,107,153,3.0,1139815612,1
191832,107,156,3.5,1116742827,1
191837,107,157,4.5,1116885730,1
191840,107,158,5.0,1117389240,1
191845,107,159,3.5,1127613390,1
191851,107,160,5.0,1116742843,1
191854,107,161,3.5,1116741814,1
191856,107,162,4.0,1116742344,1
191858,107,163,5.0,1116741876,1
191874,107,165,2.5,1116885789,1
191908,107,168,5.0,1116742763,1
191925,107,169,2.5,1116741820,1
191930,107,171,5.0,1116742759,1
191931,107,172,3.5,1116742458,1
191933,107,173,3.0,1116741962,1
191934,107,174,3.0,1116743318,1
191963,107,176,4.5,1116742748,1
191979,107,178,4.5,1116742904,1
192018,107,181,4.0,1116743295,1
192046,107,183,4.5,1124602673,1
192054,107,184,3.0,1117389670,1
192064,107,185,4.5,1117390130,1
192088,107,187,3.5,1124602742,1
192115,107,188,4.0,1139814628,1
192120,107,189,4.0,1146714827,1
192123,107,193,3.5,1146713778,1
193531,108,1,3.5,1232023595,1
193534,108,2,4.0,1232023443,1
193535,108,4,3.0,1233006791,1
193536,108,5,3.5,1232922219,1
193543,108,8,4.0,1230324279,1
193544,108,10,4.0,1231976357,1
193545,108,11,5.0,1230324257,1
193548,108,15,3.5,1231976364,1
193549,108,16,3.5,1231976267,1
193550,108,17,2.5,1230322911,1
193551,108,18,3.0,1256046943,1
193552,108,19,4.5,1231976962,1
193553,108,21,4.0,1232022724,1
193556,108,22,3.0,1232920843,1
193562,108,26,4.0,1231976958,1
193563,108,27,4.5,1230324323,1
193564,108,30,5.0,1230408161,1
193565,108,31,4.0,1230407104,1
193566,108,33,5.0,1230324230,1
193568,108,35,4.5,1232022750,1
193569,108,37,4.0,1230407629,1
193570,108,38,4.0,1230409038,1
193571,108,39,4.0,1233181498,1
193572,108,40,3.0,1231976261,1
193573,108,42,3.5,1231976952,1
193574,108,45,4.0,1230408063,1
193576,108,46,3.5,1231976943,1
193578,108,47,5.0,1232022694,1
193580,108,48,4.0,1231976938,1
193582,108,50,3.0,1232920267,1
193583,108,51,3.0,1233006868,1
193584,108,52,4.0,1232022140,1
193585,108,54,5.0,1230322587,1
193586,108,55,3.5,1231976346,1
193588,108,56,3.0,1232022759,1
193589,108,59,3.5,1232022666,1
193590,108,61,2.5,1232920087,1
193591,108,62,2.5,1230406848,1
193594,108,66,4.0,1230407166,1
193595,108,67,4.0,1231976930,1
193597,108,69,4.5,1231976248,1
193598,108,70,4.0,1232022643,1
193599,108,73,1.5,1230407149,1
193601,108,76,3.5,1232022699,1
193607,108,80,4.0,1231976229,1
193609,108,81,4.0,1232022135,1
193610,108,82,4.0,1230324163,1
193611,108,87,3.5,1232022740,1
193612,108,88,5.0,1232022130,1
193613,108,91,3.5,1230406251,1
193614,108,92,4.0,1230408576,1
193621,108,95,5.0,1230407790,1
193622,108,96,4.0,1232023243,1
193627,108,97,3.5,1233007293,1
193638,108,98,4.0,1230406478,1
193650,108,101,3.0,1232023881,1
193670,108,110,3.5,1230409168,1
193673,108,113,4.0,1232022124,1
193674,108,114,3.5,1233007648,1
193675,108,115,3.5,1232921074,1
193682,108,119,3.0,1233006891,1
193683,108,121,4.0,1232022771,1
193684,108,122,3.5,1233007525,1
193687,108,123,4.5,1232921028,1
193691,108,126,5.0,1233007307,1
193692,108,128,3.5,1232922222,1
193693,108,129,4.0,1230408324,1
193694,108,130,2.0,1232022776,1
193696,108,131,4.0,1232023438,1
193699,108,132,3.5,1233006955,1
193703,108,134,4.0,1230324135,1
193705,108,136,4.0,1230409132,1
193706,108,137,4.5,1232920107,1
193713,108,139,4.5,1232921240,1
193714,108,140,4.5,1232921205,1
193716,108,142,4.0,1231976925,1
193727,108,149,2.0,1232921906,1
193751,108,153,3.0,1232922814,1
193753,108,154,3.5,1232922214,1
193754,108,156,4.0,1232023303,1
193759,108,157,4.0,1232022092,1
193767,108,160,5.0,1230324103,1
193775,108,161,4.0,1232922202,1
193779,108,162,3.0,1231976919,1
193802,108,164,4.0,1231977026,1
193804,108,165,4.5,1231976224,1
193823,108,167,4.0,1231976568,1
193828,108,168,5.0,1230324062,1
193851,108,171,3.5,1230408152,1
193852,108,173,2.5,1230323907,1
193853,108,174,2.0,1231976560,1
193876,108,178,4.5,1232023851,1
193885,108,180,3.0,1232917178,1
193892,108,181,1.5,1230324546,1
193919,108,184,4.0,1232023575,1
193941,108,193,5.0,1230408975,1
193948,108,195,4.5,1231974831,1
193960,108,197,4.5,1231974547,1
194113,109,1,3.0,1105232536,1
194115,109,5,3.5,1105232486,1
194123,109,7,3.0,1105232540,1
194125,109,8,2.5,1105232519,1
194126,109,14,3.0,1105232511,1
194127,109,15,4.0,1105232310,1
194128,109,16,3.5,1105232356,1
194129,109,19,3.5,1105232464,1
194130,109,21,2.5,1105232368,1
194131,109,22,4.0,1105232483,1
194133,109,24,1.0,1105232432,1
194134,109,26,4.0,1105232489,1
194135,109,27,4.0,1105152518,1
194136,109,30,3.5,1105232582,1
194137,109,33,4.0,1105152482,1
194138,109,34,3.5,1105232575,1
194139,109,35,3.5,1105232374,1
194140,109,37,4.5,1105232314,1
194141,109,38,2.5,1105232412,1
194142,109,40,4.0,1105232499,1
194143,109,41,3.0,1105151372,1
194144,109,42,1.5,1105232359,1
194145,109,44,4.0,1105232352,1
194148,109,46,3.5,1105232401,1
194150,109,47,3.5,1105232346,1
194151,109,48,3.0,1105232320,1
194152,109,50,2.0,1105232459,1
194154,109,52,4.0,1105232472,1
194155,109,53,3.5,1105232295,1
194157,109,55,4.0,1105152647,1
194158,109,56,1.5,1105232436,1
194160,109,61,3.5,1105232476,1
194161,109,62,3.0,1105152606,1
194162,109,63,3.5,1105151682,1
194164,109,65,2.0,1105232569,1
194165,109,66,3.5,1105232455,1
194166,109,67,3.5,1105232340,1
194168,109,68,3.0,1105232303,1
194169,109,69,3.5,1105232299,1
194170,109,70,4.0,1105232285,1
194171,109,71,3.5,1105151678,1
194172,109,72,4.0,1105232371,1
194173,109,73,4.0,1105232426,1
194174,109,74,3.5,1105232343,1
194175,109,76,2.5,1105232363,1
194179,109,80,3.0,1105152335,1
194180,109,82,4.0,1105153461,1
194183,109,90,3.0,1105152427,1
194185,109,93,3.0,1105151415,1
194189,109,94,3.5,1105232493,1
194192,109,97,4.0,1105152582,1
194202,109,103,2.0,1105232560,1
194205,109,112,4.0,1105151408,1
194209,109,121,3.5,1105152656,1
194210,109,124,3.5,1105151366,1
194212,109,129,2.5,1105151745,1
194213,109,130,3.5,1105232533,1
194218,109,138,4.0,1105151644,1
194220,109,142,4.0,1105151640,1
194233,109,154,2.5,1105152702,1
194236,109,157,4.0,1105232545,1
194241,109,161,4.0,1105153441,1
194242,109,162,4.5,1105153449,1
194247,109,165,3.0,1105153646,1
194257,109,167,3.0,1105153744,1
194262,109,169,4.0,1105153567,1
194263,109,170,4.5,1105153733,1
194265,109,173,4.5,1105153563,1
194266,109,174,4.5,1105152836,1
194276,109,176,3.0,1105153662,1
194277,109,177,4.5,1105153686,1
194306,109,182,5.0,1105152322,1
194313,110,0,3.5,1343777902,1
194317,110,2,3.5,1343778056,1
194318,110,3,4.0,1343775868,1
194319,110,4,4.0,1343777923,1
194326,110,9,4.0,1343778024,1
194327,110,11,3.0,1343777849,1
194328,110,14,3.5,1343777834,1
194329,110,15,4.0,1345985715,1
194330,110,16,4.0,1343777628,1
194331,110,21,4.0,1343777622,1
194333,110,22,3.5,1343777817,1
194336,110,24,5.0,1343777669,1
194338,110,26,2.5,1343777743,1
194339,110,27,4.0,1343777477,1
194340,110,29,3.0,1343778090,1
194341,110,31,3.5,1343777751,1
194342,110,32,4.5,1343777853,1
194343,110,33,2.5,1343777417,1
194344,110,36,3.5,1343778100,1
194345,110,37,4.0,1343777467,1
194346,110,40,4.0,1343777851,1
194347,110,42,4.0,1343777608,1
194348,110,44,3.5,1343777691,1
194349,110,45,3.0,1343778121,1
194354,110,46,3.0,1343776794,1
194358,110,47,4.0,1343777611,1
194359,110,48,5.0,1343778406,1
194362,110,50,2.5,1343777764,1
194365,110,52,3.0,1343777785,1
194367,110,53,3.5,1343777548,1
194368,110,54,5.0,1345931087,1
194370,110,55,3.5,1343777437,1
194372,110,56,5.0,1343777655,1
194374,110,60,2.0,1343775414,1
194375,110,61,5.0,1343777135,1
194376,110,63,2.5,1343776791,1
194377,110,65,5.0,1343777749,1
194378,110,66,5.0,1343777722,1
194379,110,67,3.5,1343776129,1
194381,110,69,3.5,1343777554,1
194382,110,70,4.0,1343776506,1
194383,110,71,3.0,1343777019,1
194384,110,72,3.0,1343776860,1
194385,110,73,5.0,1343777672,1
194387,110,74,3.5,1343777597,1
194388,110,76,3.5,1343777619,1
194391,110,78,5.0,1343778106,1
194395,110,79,3.0,1343776006,1
194396,110,81,1.0,1343777886,1
194397,110,82,3.5,1343777560,1
194399,110,84,3.0,1343777966,1
194400,110,85,3.0,1345990908,1
194404,110,87,4.0,1343775525,1
194409,110,89,4.0,1343776841,1
194410,110,90,2.0,1343776323,1
194411,110,93,4.0,1343775751,1
194417,110,94,5.0,1343776787,1
194422,110,95,2.5,1343777811,1
194426,110,97,2.0,1343778078,1
194439,110,98,4.0,1343777826,1
194447,110,99,3.0,1343777969,1
194448,110,100,5.0,1343778133,1
194450,110,102,3.5,1343777955,1
194453,110,103,4.0,1343776258,1
194456,110,106,2.5,1345230834,1
194469,110,109,3.5,1343778200,1
194470,110,111,3.5,1345231755,1
194471,110,112,4.5,1343778103,1
194472,110,113,5.0,1343776509,1
194473,110,114,4.0,1343778069,1
194474,110,115,3.5,1343777895,1
194476,110,116,5.0,1343778071,1
194483,110,120,3.0,1343778034,1
194484,110,121,4.0,1343777650,1
194487,110,125,2.5,1343778151,1
194490,110,128,3.5,1343777876,1
194493,110,130,4.5,1343777653,1
194494,110,131,3.0,1343778019,1
194500,110,134,3.0,1343777898,1
194501,110,135,3.0,1343777823,1
194505,110,137,4.0,1343777807,1
194507,110,138,4.0,1343777912,1
194515,110,139,3.5,1343777989,1
194516,110,140,3.5,1343777950,1
194519,110,143,3.5,1343778063,1
194525,110,144,5.0,1343777947,1
194537,110,146,4.0,1343775997,1
194539,110,148,3.5,1343775978,1
194543,110,149,3.0,1343776120,1
194544,110,150,5.0,1345327583,1
194557,110,151,3.0,1345231724,1
194560,110,152,2.0,1343777972,1
194570,110,153,4.0,1343778074,1
194572,110,154,3.5,1343778136,1
194574,110,155,3.5,1345231644,1
194583,110,157,4.0,1343777624,1
194585,110,158,4.0,1343776105,1
194599,110,160,0.5,1343777638,1
194607,110,162,4.0,1343776809,1
194626,110,165,4.0,1343777714,1
194657,110,168,2.5,1343777761,1
194686,110,169,3.0,1343776057,1
194688,110,170,3.0,1343776864,1
194691,110,171,5.0,1343775658,1
194692,110,172,3.5,1345991040,1
194696,110,173,5.0,1343777678,1
194697,110,174,3.5,1343776440,1
194719,110,177,3.0,1343776489,1
194735,110,179,3.0,1345326048,1
194753,110,181,3.0,1344277584,1
194777,110,182,3.0,1343776813,1
194785,110,183,3.0,1344275737,1
194789,110,184,5.0,1344277178,1
194793,110,185,3.5,1343776000,1
194825,110,189,3.5,1344277690,1
194826,110,190,3.0,1343776313,1
194831,110,193,2.0,1344275743,1
194840,110,194,4.0,1344275792,1
194847,110,195,3.5,1344277126,1
194871,110,196,3.5,1343777000,1
194879,110,197,2.0,1343775552,1
194907,110,198,5.0,1343776858,1
195369,111,0,4.0,1462394896,1
195370,111,1,2.5,1462404253,1
195371,111,2,4.5,1462404394,1
195376,111,10,4.5,1462403872,1
195377,111,11,4.5,1462393607,1
195378,111,15,4.5,1462404016,1
195379,111,22,3.5,1462405597,1
195381,111,26,5.0,1462394248,1
195382,111,27,5.0,1462393631,1
195383,111,31,3.5,1462405731,1
195384,111,32,5.0,1462403886,1
195385,111,33,4.5,1462393502,1
195386,111,37,4.0,1462393490,1
195387,111,39,4.0,1462405339,1
195388,111,42,2.5,1462404295,1
195391,111,46,4.5,1462393733,1
195395,111,47,3.5,1462394969,1
195396,111,49,4.5,1462405733,1
195397,111,50,2.5,1462406118,1
195398,111,53,3.5,1462394797,1
195399,111,55,5.0,1462394516,1
195400,111,56,3.5,1462404382,1
195401,111,59,4.0,1462393575,1
195402,111,62,4.5,1462393580,1
195405,111,69,3.5,1462393905,1
195406,111,70,5.0,1462393601,1
195407,111,72,3.5,1462404210,1
195409,111,73,3.5,1462393870,1
195410,111,74,4.0,1462393594,1
195411,111,76,3.5,1462394912,1
195415,111,80,4.5,1462393571,1
195416,111,81,3.0,1462394665,1
195417,111,82,3.0,1462394718,1
195418,111,84,3.0,1462404514,1
195419,111,87,3.5,1462393492,1
195429,111,88,5.0,1462393582,1
195431,111,89,4.0,1462393875,1
195432,111,90,5.0,1462394099,1
195434,111,91,5.0,1462404290,1
195435,111,92,4.0,1462393751,1
195443,111,93,4.5,1462393814,1
195453,111,94,4.0,1462393974,1
195458,111,95,3.5,1462393592,1
195459,111,97,5.0,1462404955,1
195477,111,98,5.0,1462393503,1
195486,111,99,4.5,1462393775,1
195487,111,100,3.5,1462393850,1
195490,111,103,4.5,1462393703,1
195491,111,104,5.0,1462393985,1
195494,111,106,4.0,1462404827,1
195496,111,107,4.0,1462394120,1
195508,111,113,4.0,1462404264,1
195509,111,114,4.0,1462404527,1
195510,111,115,4.0,1462393908,1
195513,111,121,4.5,1462394675,1
